movie_name,name,review,rating,date
avengers_endgame,Simon Miraudo,"True to its title, Avengers: Endgame delivers a first for the Marvel Cinematic Universe: an ending.",4/5,"April 24, 2019"
avengers_endgame,Joe Friar,"Like the Phoenix rising from the ashes, the Russo brothers switch from defense to offense for a satisfying conclusion to the series worthy of respect from Marvel fans.",4/4,"April 24, 2019"
avengers_endgame,Joseph Walsh,"A truly satisfying and at times surprising watch, Endgame will leave you full of sadness, but also hope for what's to come.",4/5,"April 24, 2019"
avengers_endgame,Min-sik Yoon,"What can I say but ""Thanks Marvel"", and ""Excelsior!""",na,"April 24, 2019"
avengers_endgame,Hugh Armitage,"Despite some flaws, there's no denying that this is a truly impressive achievement and a worthy conclusion to a story years in the making.",4/5,"April 24, 2019"
avengers_endgame,James Marsh,"Every dazzling, thrilling moment nurtures the narrative, celebrates the characters, and cradles the entire saga carefully towards a beautiful finish.",5/5,"April 24, 2019"
avengers_endgame,Doug Jamieson,"An emotionally affecting three-hour spectacle, 'Avengers: Endgame' is the rousing and exhilarating conclusion fans deserve.",4.5/5,"April 24, 2019"
avengers_endgame,Kirsten Acuna,"If you think you know where this movie is going based off of the over-abundance of teasers and trailers, I assure you, you don't.",A-,"April 24, 2019"
avengers_endgame,Don Shanahan,All of the prodigious forethought and fortitude has paid off.,4/5,"April 24, 2019"
avengers_endgame,Ruth Maramis,"For a movie with such a compelling premise and a humongous build-up, it would be a shame if the payoff is weak. Thankfully that's not the case here, and for that I'm grateful.",4.5/5,"April 24, 2019"
avengers_endgame,Chase Whale,Avengers: Endgame is not just a remarkable movie; it's an unforgettable experience.,na,"April 24, 2019"
avengers_endgame,Carla Renata,"As I type through the tears, I can wholeheartedly report that the Marvel Cinematic Universe does not disappoint and providing fans with an endgame not soon to be forgotten. Kudos Russo Brothers and Marvel. Y'all did the damn thing!!!",na,"April 24, 2019"
avengers_endgame,Brian Orndorf,"As a continuation of the risk-taking Thanos saga, the feature isn't quite as daring as expected.",B,"April 24, 2019"
avengers_endgame,Courtney Howard,"This induces gasps, giggles and goosebumps a' plenty.",na,"April 24, 2019"
avengers_endgame,Luke Parker,"With an experimental narrative for its genre, Avengers: Endgame may have its faults, but it'll surely keep the super fans satisfied, and those who may not be so interested on their toes.",7/10,"April 24, 2019"
avengers_endgame,Rene Sanchez,A satisfying and emotionally involving conclusion to an epic saga of beloved superheroes. [Full Review in Spanish],3.5/4,"April 24, 2019"
avengers_endgame,Julian Roman,"Avengers: Endgame is a staggering, sweeping epic that touches every corner of the Marvel Cinematic Universe. You could watch the film a dozen times and discover something new.",3.5/5,"April 24, 2019"
avengers_endgame,Rubin Safaya,"If AVENGERS: INFINITY WAR was a treatise on the Freshman year PoliSci theories of the intergalactic evil-monger, Thanos, then its follow-up is an epic poem on the cosmic futility of the Marvel Cinematic Universe.",na,"April 24, 2019"
avengers_endgame,Linda and Al Lerner,Millions of us have invested countless hours and billions of dollars in these MCU movies so the outcome holds cosmic consequence.The payoff here is considerable and a worthy conclusion to this enormous part of the franchise.,na,"April 24, 2019"
avengers_endgame,Anthony O'Connor,"...a delicious platter of delights designed specifically for the fans, that only very occasionally begins to feel like fan service.",18/20,"April 24, 2019"
avengers_endgame,Rachel Wagner,I came out of this movie completely blown away. I think it is way better than 'Infinity War',9.5/10,"April 24, 2019"
avengers_endgame,Sean Mulvihill,"It's jamming a decade of movies, 22 films in all, and balling them up into a densely packed three-hour movie and hurling it right at your face. Some will welcome the projectile and others will recoil in horror.",3/5,"April 24, 2019"
avengers_endgame,Jackie K. Cooper,"A little slow getting to the meat of the plot but still has that pizzazz of being in the MCU where they blend emotions, battles and very definitely humor.",7/10,"April 24, 2019"
avengers_endgame,Jordan Ruimy,"""Avengers: Endgame"" feels more like a Christopher Nolan movie than one stemming from the MCU. It's also, by far, the best 'Avengers' movie of the four released.",B+,"April 24, 2019"
avengers_endgame,John Campea,"Despite the first 2 hours being a mix of pros and cons, the final hour is perhaps the greatest hour in the history of the genre, making Endgame a truly satisfying conclusion to the 22 film arc.",7/10,"April 24, 2019"
avengers_endgame,Wenlei Ma,"A spectacle that is genuinely affecting and packed with properly exciting moments that will literally make you draw your breath, clap and whoop, and jump out of your seat",4/5,"April 24, 2019"
avengers_endgame,Kyle Pinion,"For much of the experience, Endgame feels like you're reading a really good graphic novel.",na,"April 24, 2019"
avengers_endgame,Scott Chitwood,"""It's a satisfying culmination of all of the films.""",8/10,"April 24, 2019"
avengers_endgame,Louisa Moore,Fan theories that have peppered the internet in the last year prove to be more exciting and interesting than the actual movie.,2/5,"April 24, 2019"
avengers_endgame,Greg Maki,... A spectacle and feat of storytelling unlike anything the movies have ever seen.,A,"April 24, 2019"
avengers_endgame,Tim Grierson,"After more than a decade and nearly two dozen pictures, the first era of the MCU comes to an imperfect, crowd-pleasing end with ""Avengers: Endgame,"" a bulky film tasked with resolving myriad plot points and perhaps even more emotional through-lines.",na,"April 24, 2019"
avengers_endgame,Kristen Lopez,Endgame certainly showed there was one and it was just what we needed.,na,"April 24, 2019"
avengers_endgame,Cary Darling,"""Endgame"" is the most emotional of the Avengers movies, a tear-stained farewell that effectively tugs at the heartstrings while simultaneously blowing them up with a large army's worth of CGI warfare.",3.5/5,"April 24, 2019"
avengers_endgame,Mick LaSalle,"It's a quality action movie that accomplishes, with seeming ease, a number of difficult things.",3/4,"April 24, 2019"
avengers_endgame,Jason Guerrasio,"It fulfills everything that was set up in ""Infinity War.""",na,"April 24, 2019"
avengers_endgame,Kyle Anderson,"If you have anything close to the bond with these characters as the filmmakers hope you do, you'll be satisfied. You'll laugh. You'll cry. You'll shout ""yeah!"" and clap.",na,"April 24, 2019"
avengers_endgame,Chris Bumbray,A fitting capper to one of the biggest franchises of all time.,na,"April 24, 2019"
avengers_endgame,Mike Ryan,"The most confusing and convoluted of any of the Marvel Cinematic Universe films, yet it's also unbelievably satisfying.",8/10,"April 24, 2019"
avengers_endgame,Scott Mendelson,"Surprisingly smaller-scale and lighter than INFINITY WAR, with disappointing action to boot, but it ends on a high note and the key characters get pushed in interesting directions.",6/10,"April 24, 2019"
avengers_endgame,Roger Moore,"A sometimes ponderous and always-pandering script gets by on the considerable charm of that wonderful cast, one last time.",2.5/4,"April 23, 2019"
avengers_endgame,Sharronda Williams,Avengers Endgame is a beautiful and satisfying culmination of 22 films in the MCU. This film is not only monumental but a love letter to earth's mightiest heroes and its fans.,na,"April 23, 2019"
avengers_endgame,Victor Stiff,"This is blockbuster filmmaking of the highest order. Avengers: Endgame is the culmination of a decade's worth of stories, character growth, and audience investment.",na,"April 23, 2019"
avengers_endgame,Dominick Suzanne-Mayer,"As it unfolds, the film invites you to forget about whatever you came in deciding it would be.",B+,"April 23, 2019"
avengers_endgame,Rebecca Murray,The most impressive aspect of what's sure to be one of the biggest blockbusters in history is how intimate and personal so much of the story is and how quieter character moments aren't lost in the shuffle.,A,"April 23, 2019"
avengers_endgame,Khal Davenport,"""Speeches are given, battles are fought, jokes are thrown-many of them. In fact, they pack a LOT of funny into this three hours, for good or ill. In the end, the satisfaction of having stayed the course with Marvel is rewardedtenfold.""",3.5/5,"April 23, 2019"
avengers_endgame,Mara Reinstein,Directors Anthony and Joe Russo have somehow crafted a coherent and exhilarating epic that incorporates all your favorite superheroes (and many of their loved ones) in one emotionally resonant package.,na,"April 23, 2019"
avengers_endgame,Travis Hopson,Marvel has built up an incredible amount of emotional currency and Endgame is a very satisfying payoff,3.5/5,"April 23, 2019"
avengers_endgame,Keith Uhlich,"Every serious narrative beat in the film is ultimately undercut by pro-forma storytelling, or by faux-improvised humor.",1.5/4,"April 23, 2019"
avengers_endgame,Jeffrey Lyles,Delivers on all fronts with the most satisfying final acts I've ever seen. This was like a Thanos snap to my expectations and then some.,10/10,"April 23, 2019"
avengers_endgame,Robert Kojder,"One word comes to mind, and it's a word that has never been associated with just about anything regarding the whole of the Marvel Cinematic Universe; finality",4/5,"April 23, 2019"
avengers_endgame,Dan Murrell,"[Joe and Anthony Russo] take every cent of capital that these movies have earned over the last 11 years & spend it in the best, most economic way you could possibly imagine.",8.7/10,"April 23, 2019"
avengers_endgame,Robbie Collin,I can't recall a film in this cinematic universe or any other that works as relentlessly and ingeniously to keep delighting its audience than this.,4/5,"April 23, 2019"
avengers_endgame,Grace Randolph,"Downright Spielberg-ian! A perfect way to cap off ten years of the MCU, and get audiences excited for the next ten.",na,"April 23, 2019"
avengers_endgame,Helen O'Hara,"A victory lap that moonwalks through the best part of the MCU back catalogue and emphasises emotion as much as action, this is an intensely satisfying piece of blockbuster filmmaking.",5/5,"April 23, 2019"
avengers_endgame,Spencer Perry,The movie works because it delivers everything you want and all the things you didn't know you needed.,8/10,"April 23, 2019"
avengers_endgame,Dorian Parks,"If you've invested years of your life to the MCU [Marvel Cinematic Universe] like I have, this movie will feel like a fan letter to you. Kevin Feige and his team deserve so much praise for being able to pull off something of this magnitude.",na,"April 23, 2019"
avengers_endgame,Eric Eisenberg,"[O]ne of the most ambitious, entertaining, emotional, and stunning blockbusters we've ever seen, and the best film in the Marvel Cinematic Universe canon thus far.",5/5,"April 23, 2019"
avengers_endgame,Mark Daniell,We haven't seen anything like this before in franchise movie-making. One can only hope that the next 10 years of Marvel storytelling comes close to this.,4/4,"April 23, 2019"
avengers_endgame,Yago García,This decade with the costumed adventurers has been worth it. [Full Review in Spanish],4.5/5,"April 23, 2019"
avengers_endgame,Eric Kohn,"As ""Endgame"" sputters to the finish line, it leaves the impression of witnessing a Marvel Movie Marathon compressed to three hours - and 58 seconds, but trust me, they're disposable - of unbridled fan service.",B-,"April 23, 2019"
avengers_endgame,Jason Gorber,"Spectacle gives way to heroic journeys fulfilled, quests finally culminating and closure finally reached.",B+,"April 23, 2019"
avengers_endgame,EJ Moreno,"Rarely do event movies live up to the hype, but Avengers: Endgame shatters any expectations. A glorious superhero epic!",na,"April 23, 2019"
avengers_endgame,Nick Johnston,It's everything a fan could want.,na,"April 23, 2019"
avengers_endgame,John Tones,An undeniable triumph for Marvel and an essential appointment for fans of the genre. [Full Review in Spanish],4/5,"April 23, 2019"
avengers_endgame,Brent Hankins,"If Avengers Endgame -- with its carefully crafted emotional beats, thrilling action sequences and heartbreaking farewells to some of our most beloved heroes -- isn't the perfect final chapter, I can't imagine what perfection might look like.",10/10,"April 23, 2019"
avengers_endgame,Sean P. Means,"""Avengers: Endgame"" delivers everything Marvel fans will enjoy and not much that they expect.",4/4,"April 23, 2019"
avengers_endgame,Jake Coyle,"More than any of those franchises, ""Endgame,"" at its best moments, carries the thrill of classic comic-book twists and reversals.",3/4,"April 23, 2019"
avengers_endgame,Tania Lamb,"Avengers: Endgame is a satisfying finale to the Marvel Cinematic Universe chapters we've watched and loved. This one may not be for small children, though, due to language and violence.",5/5,"April 23, 2019"
avengers_endgame,Anne Cohen,"Endgame is truly a masterful piece of storytelling, which both goes exactly where you expect it to, and not at all.",na,"April 23, 2019"
avengers_endgame,Jamie Graham,"Part of the journey is the end, and this goes out with a bang that'll make you whimper.",4/5,"April 23, 2019"
avengers_endgame,Don Kaye,"A massive, incredibly entertaining epic that is as emotional as it is spectacular.",4/5,"April 23, 2019"
avengers_endgame,Alex Abad-Santos,The most shocking thing about Avengers: Endgame is that there are several moments within this colossal movie that feel like a Marvel miracle.,4.5/5,"April 23, 2019"
avengers_endgame,Susana Polo,"Endgame knows what its audience wants, and delivers that without feeling like quote-unquote fan service.",na,"April 23, 2019"
avengers_endgame,Barry Hertz,[T]he entire endeavour loses any sense of emotional stakes or general meaning beyond the deliverance of crass fan-service and incomprehensible visuals.,2/4,"April 23, 2019"
avengers_endgame,Molly Freeman,"Avengers: Endgame wraps up the story of the MCU so far, delivering an epic superhero adventure while honoring the past in a satisfying finale.",4.5/5,"April 23, 2019"
avengers_endgame,Brian Truitt,"If the Marvel superhero movies on the whole are your favorite band's individual albums, ""Avengers: Endgame"" is the triple-disc greatest-hits package with the really awesome cover and a slew of familiar, comforting gems inside.",3.5/4,"April 23, 2019"
avengers_endgame,Gary Thompson,"I wasn't sure, after the tedium of Infinity War, that Marvel could wrap this up in a satisfying way. Turns out, it was a snap.",3/4,"April 23, 2019"
avengers_endgame,J. Don Birnam,"The longer run-time and bloated cast are surprising strengths, permitting this grand finale to be more than just a superhero flick. A fitting, over-arching conclusion by a studio that knows how to get this genre spot on.",A-,"April 23, 2019"
avengers_endgame,Laura Prudom,"A fitting and surprisingly poetic payoff to more than a decade of storytelling, and the start of a bright new chapter.",9.5/10,"April 23, 2019"
avengers_endgame,Angie Han,"This is Marvel flexing, building on over 10 years and 20-plus films of careful groundwork and intricate planning to show us what it can do that no other movie franchise can. As such, it's an immensely satisfying finish to this era of the series.",na,"April 23, 2019"
avengers_endgame,Tom Fitzgerald and Lorenzo Marquez,"Endgame is an extremely well-made film, helmed by two directors who knew exactly what they were doing the whole time.",na,"April 23, 2019"
avengers_endgame,Johnny Oleksinski,You have to hand it to the directors for their ambition in bringing together a clown car full of characters into such a well-told and compelling yarn.,3/4,"April 23, 2019"
avengers_endgame,Perri Nemiroff,"Avengers: Endgame is a lot - sometimes too much. But, wow, the payoff is huge. It leaves you proud to have invested over a decade in a franchise that delivers an inspiring exploration of what it means to be family and a hero.",8.5/10,"April 23, 2019"
avengers_endgame,Michael Phillips,[E]xtravagant - and mostly very gratifying.,3/4,"April 23, 2019"
avengers_endgame,Robert Daniels,"For now, the cast, crew, and creators of the past decade may rest easy on a sun-drench porch with the knowledge that [Endgame] accomplished their ultimate goal. For better or for worse.",2.5/4,"April 23, 2019"
avengers_endgame,David Sims,"The Avengers, as a concept, probably won't be going anywhere, but Endgame still feels like a proper goodbye.",na,"April 23, 2019"
avengers_endgame,Chris Hunneysett,"It's game over for Marvel's competition as their latest superhero spectacular smashes into cinemas like the Hulk on steroids, and is the thunderous triumph we've all been hoping for.",5/5,"April 23, 2019"
avengers_endgame,Thaddeus McCollum,"For the most part, Endgame delivers on the unique brand of humor, action and drama that Marvel has down to a science at this point.",4/5,"April 23, 2019"
avengers_endgame,Brian Lowry,"Having set up a formidable task and then some with the finish of ""Infinity War,"" ""Avengers: Endgame"" rises to the challenge, delivering an epic finale that proves immensely satisfying.",na,"April 23, 2019"
avengers_endgame,A.O. Scott,"At its best - and ""Endgame"" is in some ways as good as it gets - the ""Avengers"" cosmos has been an expansive and inclusive place.",na,"April 23, 2019"
avengers_endgame,Russ Fischer,"Endgame reaches a conclusion that is not only spectacularly satisfying, but thematically powerful.",na,"April 23, 2019"
avengers_endgame,Leah Greenblatt,"The movie largely delivers, splashing its ambitious three-hour narrative across a sprawling canvas of characters, eras, and not-quite-insurmountable challenges.",B+,"April 23, 2019"
avengers_endgame,Rendy Jones,"Emotionally epic in every sense of the word, Endgame is a satisfying conclusion to the MCU's 11-year conquest that delivers enough feels and action to cream your pants over.",4/5,"April 23, 2019"
avengers_endgame,Matt Goldberg,"By carrying the weight of 21 movies with it, Endgame feels far grander, surprising, and emotional than your typical sequel.",A-,"April 23, 2019"
avengers_endgame,Tessa Smith,"Avengers: Endgame perfectly ties together the entire MCU. It has always been connected, but now it is complete. An emotional roller coaster I cannot wait to ride again.",5/5,"April 23, 2019"
avengers_endgame,Todd McCarthy,"[W]hat comes across most strongly here, oddly enough for an effects-driven comic-book-derived film, is the character acting, especially from Downey, Ruffalo, Evans, Hemsworth, Brolin and Paul Rudd as Ant-Man.",na,"April 23, 2019"
avengers_endgame,Scott Davis,Avengers: Endgame goes galaxies beyond expectations and exceeds anything that any of us could have imagined. The perfect end to an incredible series of films.,5/5,"April 23, 2019"
avengers_endgame,Peter Bradshaw,"I have to admit, in all its surreal grandiosity, in all its delirious absurdity, there is a huge sugar rush of excitement to this mighty finale, finally interchanging with euphoric emotion and allowing us to say poignant farewells.",5/5,"April 23, 2019"
avengers_endgame,Ashley Menzel,Our heroes are giving their final bow and it is a joy and pleasure to witness.,na,"April 23, 2019"
avengers_endgame,Peter Debruge,"After the must-see showdown that was 'Infinity War,' the Russo brothers deliver a more fan-facing three-hour followup, rewarding loyalty to Marvel Cinematic Universe.",na,"April 23, 2019"
avengers_endgame,Alonso Duralde,"Has almost nothing on its mind but crossing the Ts and dotting the Is of a far-flung superhero saga, but to anyone with even a minor emotional stake in the MCU, it has the fleeting satisfaction of a shot of whipped cream direct from the spray can.",na,"April 23, 2019"
avengers_endgame,Chris Evangelista,"Ultimately, Avengers: Endgame feels exhausting. That's not a knock against the movie, though.",8/10,"April 23, 2019"
avengers_endgame,Germain Lussier,"Avengers: Endgame is everything you've ever dreamed a Marvel movie could be. It's a three-hour adrenaline shot to the heart featuring mysteries solved, consequences suffered, shock, awe, and delight",na,"April 23, 2019"
avengers_endgame,Clint Worthington,"Endgame is the best possible love letter to the MCU one could muster, a big, sloppy kiss to its fans and the characters that made these movies so appealing in the first place.",na,"April 23, 2019"
avengers_endgame,Matt Singer,A gargantuan love letter to Marvel's equally enormous mythology.,8/10,"April 23, 2019"
avengers_endgame,Justin Chang,"To these faintly moistened eyes, ""Avengers: Endgame"" achieves and earns its climactic surge of feeling, even as it falls just short of real catharsis.",na,"April 23, 2019"
avengers_endgame,Charles Barfield,Avengers: Endgame is the triumphant crescendo to the biggest film journey that has ever graced cinemas. But casual fans need not apply.,B+,"April 23, 2019"
avengers_endgame,Danielle Solzman,Marvel Studios' previous films have all been leading up to Avengers: Endgame and the film is very much worth the three-hour run time.,4.5/5,"April 23, 2019"
avengers_endgame,Joey Magidson,"""Avengers: Endgame"" brings the Marvel Cinematic Universe to a worthy conclusion, eliciting more emotion than any superhero film yet. I laughed, cried, and was filled with joy.",4/4,"April 23, 2019"
avengers_endgame,Christie Cronan,Avengers: Endgame is the realization that all of these Marvel movies are so much more than just 10+ years of entertainment - they're family.,9/10,"April 23, 2019"
avengers_endgame,Matthew Pejkovic,"A grand, clever and heartfelt blockbuster sure to enthral its audience.",4/5,"April 23, 2019"
avengers_endgame,Jason Escamilla,"If you're a Marvel fan, this film is made for you and you're going to love it!",A-,"April 23, 2019"
avengers_endgame,Clayton Davis,Jeremy Renner's new haircut-having Hawkeye and Karen Gillan's Nebula are really (and finally?) given an opportunity to stretch their acting legs and it's a joy to see.,3/4,"April 23, 2019"
avengers_endgame,Donald Clarke,Endgame spends too much time wallowing in its own pompous mythology.,3/5,"April 23, 2019"
tenet,Lawrence Garcia,"Tenet fails to convince as either dramatic or action spectacle, let alone as philosophical investigation ... [it's] a house of cards, built only to be toppled over.",na,"June 5, 2021"
tenet,Andrew Kendall,"Even as Tenet engages in loads of hand-wringing about the implications the characters' actions have for the future, it's hard to really form any worry for that future that exists only in prolepsis.",na,"May 10, 2021"
tenet,Nick Levine,"Though it's sometimes hamstrung by clumsy dialogue - a necessary evil, perhaps, given how much Nolan needs to explain - Tenet is rarely less than thrilling to watch.",4/5,"May 5, 2021"
tenet,Rhys Bowen Jones,Tenet is one of the most enthralling cinematic experiences I have had for years.,5/5,"April 17, 2021"
tenet,Jeffrey Overstreet,"Exhausted and disoriented by Nolan's curlicue-rollercoasters, we end up fooled into thinking we've been stirred when, in fact, we've mostly been shaken.",C+,"April 4, 2021"
tenet,Niall Browne,"Christopher Nolan's Tenet is a film which can be enjoyed, but it's highly likely that you won't really understand it. It takes a lot of big ideas - and a lot of big moviemaking techniques to deliver a film which is mesmerising but very flawed.",3.5/5,"April 2, 2021"
tenet,David Walsh,"It is not so much a matter of criticizing Nolan's filmmaking, which is not very difficult to do. The important issue is to understand and criticize the conditions that produced his filmmaking ...",na,"March 24, 2021"
tenet,Vincent Schilling,"Led beautifully by protagonist John David Washington, 'Tenet', an exceptional action-packed film, dives into a concept of twisting time in a way never explored before. I'm adding this to my permanent library.",9.5/10,"March 19, 2021"
tenet,Tim Robey,"As a delivery system for the thrills, I think the film gets a long way, and you can kind of sit back and enjoy it. As a delivery system for the ideas, I think it trips itself up an awful lot.",na,"March 13, 2021"
tenet,Pablo O. Scholz,[Has] perfectly orchestrated battle scenes. [Full review in Spanish],na,"March 4, 2021"
tenet,Rob Gonsalves,"It means what you want it to mean, and I don't want it to mean anything. It's just a ride.",4/5,"February 25, 2021"
tenet,Mark Meszoros,"By the end of its two-and-a-half-hours, with all its bi-directional action, revelations and world-ending ramifications, it's a bit numbing, And you're pretty sure you can't wait to watch it again.",3.5/4,"February 21, 2021"
tenet,Eddie Harrison,"...a high-faluting, high energy, uber-glam espionage thriller...",4/5,"February 17, 2021"
tenet,Tony Black,"Just go with it. Allow the inversion to pull you along because it does, for the most part, make sense by the end.",4/5,"February 14, 2021"
tenet,Alix Turner,"Huge scale, gripping and ambitious sci-fi spy thriller from Christopher Nolan, which simply has to be seen to be believed, and possibly seen more than once to be fully appreciated.",4.5/5,"February 13, 2021"
tenet,Brian Gill,It's the most Nolan movie ever and I'm not sure it makes since but I was enthralled nonetheless.,A-,"February 10, 2021"
tenet,Kathia Woods,The future is now or in the past,6/10,"February 10, 2021"
tenet,Alex Bentley,Nolan's obsession with making his films as complex as humanly possible is frustrating for those of us who would like at least a scintilla of clarity in our storytelling.,na,"February 5, 2021"
tenet,MaryAnn Johanson,"Washington and Pattinson have palpable charisma, but this cold puzzle offers no incentive to solve it. Throw in damsel-in-distress crap, and both my geek sensibilities and my feminism are offended.",1.5/5,"February 5, 2021"
tenet,Nick Schager,"Something like the epitome of [Nolan's] temporally twisty canon, distilling his many cinematic signatures and preoccupations down to their entrancing abstract essence.",na,"February 3, 2021"
tenet,PJ Nabarro,Nolan's reverence for tech and the cleverness of pulling off a metaphysical narrative puzzle finally swamps his awareness of whether the thing in question is even any good.,2/5,"January 31, 2021"
tenet,Richard Crouse,The trippy last hour is jam packed with artfully arranged action scenes that manipulate time in increasingly psychedelic ways.,4/5,"January 29, 2021"
tenet,Mark Cassidy,"Tenet has its moments, but is easily Nolan's worst film. Mostly incomprehensible; this muddled sci-fi thriller is a long way from being the ""savior of cinema."" Honestly, it'd be difficult to recommend even if we weren't in the middle of a pandemic.",2/5,"January 28, 2021"
tenet,Sean Fennessey,"Tenet asks for patience as it winds forward and backward through its narrative accordion structure...savor, even [its] flaws.",na,"January 27, 2021"
tenet,Joey Morona,...'Tenet' makes 'Inception' feel like a children's story. The film is magnificently and perhaps quite purposefully confusing.,na,"January 27, 2021"
tenet,Luke Hicks,"Tenet isn't here to collect Oscars. It exists to pummel you with excitement, twist your sense of reality, and leave you confounded with the deafening power of its nine-figure budget.",na,"January 26, 2021"
tenet,Matt Brunson,"The weakest of Nolan's 11 cinematic at-bats to date, Tenet finds the filmmaker unable to get out of his own way as he attempts to spin a yarn that makes earlier efforts like Memento seem as linear and uncomplicated as A Charlie Brown Christmas.",2.5/4,"January 21, 2021"
tenet,Ben Kuchera,"I love Tenet so much, despite its frustrations. Nolan wants to keep pushing the boundaries of these kinds of blockbusters, and that means he's going to fail as much as he succeeds.",na,"January 19, 2021"
tenet,Sheraz Farooqi,"Tenet is a Christopher Nolan film in every way. An amalgamation of themes & threads out of his other films combined into one, Tenet has shades of Nolan's best work, but not without flaws.",4/5,"January 13, 2021"
tenet,Yasser Medina,"A science fiction film in which Nolan builds, visually, a twisted and frenetic experience of international espionage that is structured as if it were a narrative palindrome of dualities and retrocausality. [Full review in Spanish]",7/10,"January 4, 2021"
tenet,Diana Mangas,"It's an audiovisual experience that no movie lover should miss. Stimulating, revealing, adrenaline-pumping and spectacular, this is Christopher Nolan's new proposal. [Full review in Spanish]",10/10,"January 3, 2021"
tenet,Susan Granger,Visually dazzling but absolutely incomprehensible and impenetrable...,5/10,"January 2, 2021"
tenet,Nestor Bentancor,Less of a puzzle and more like a mechanical bull. But at home you can tame -and appreciate- this beast. [Full Review in Spanish],na,"December 29, 2020"
tenet,Armond White,"Fact is, Tenet should not be taken more seriously than a James Bond movie. As an action film, it isn't nearly as skillful as a Tom Cruise Mission Impossible commodity.",na,"December 29, 2020"
tenet,Grant Watson,"It is an imperfect film, but to dismiss it would be to punish it for merely being 'good' and not 'great'.",7/10,"December 29, 2020"
tenet,Victor Pineyro,"The film feels a lot like an allusion of its palindrome title. What I like most about Nolan, and Tenet, is that it challenges me and reminds me, forgive the redundancy, that movies are first felt and then understood. [Full review in Spanish]",9/10,"December 28, 2020"
tenet,Robert Roten,"Even if you are confused by all this complexity, there is still much to enjoy here. For me, it was just too much. I prefer more character depth and less emphasis on manufactured plot complications.",C+,"December 27, 2020"
tenet,Christopher Llewellyn Reed,Love your palindromes? The film is a dud.,1/4,"December 26, 2020"
tenet,Sarah Marrs,Anyone who insists Tenet is Important or Otherwise Notable is probably trying to sell you something.,na,"December 26, 2020"
tenet,Kent Garrison,"Like with other Christopher Nolan films, it will take multiple viewings to fully realize the scope of Tenet's groundbreaking accomplishments.",A,"December 26, 2020"
tenet,Daniel M. Kimmel,"If you stick it out to the end, you'll either hate it or feel you need to watch it again.",4/5,"December 24, 2020"
tenet,Jim Ross,"TENET ends up something of a Rube Goldberg machine of a film: a wondrously complex set of mechanics that is fascinating, but also an incredibly convoluted way of masking what is, in essence, a thin and poorly executed story.",na,"December 23, 2020"
tenet,Fico Cangiano,"Christopher Nolan's most ambitious and complex film to date, also ends up being his most cold and lacking emotion. Not all of it works, but it's still better than many of the other releases this year. [Full review in Spanish]",2.5/5,"December 23, 2020"
tenet,Joel Mayward,"""Tenet"" succeeds in somehow transcending the audience's basic understanding of time and narrative while nevertheless keeping them engaged and entertained for the film's entirety.",4/5,"December 23, 2020"
tenet,John Serba,"A Christopher Nolan movie is an event, and Tenet and its extraordinary action set pieces justify such a tag.",na,"December 22, 2020"
tenet,Frank Swietek,"A flashy disappointment-intricate but not especially involving, clever but never captivating...a sterile exercise in spy movie cliché, with a twist that allows for some striking effects but... proves far less engaging than Nolan thinks it is.",C,"December 22, 2020"
tenet,Juan Barquin,"Amid all the nonsensical writing, messy action, and blank characters, Tenet is a display of the pure, unfiltered blockbuster-filmmaking sensibilities that Nolan always delivers.",na,"December 22, 2020"
tenet,Tim Cogshell,"[Christopher Nolan] is very clever, but mostly irritating is what I find. [His movies] are not cerebral - they're fake cerebral... He doesn't even do the time travel right.",na,"December 22, 2020"
tenet,Christy Lemire,"I am a big fan of [Christopher Nolan's] films -- I usually enjoy the time puzzle of it -- but this seems even more intentionally inaccessible and challenging than everything else... Confusing, distancing, and chilly.",na,"December 22, 2020"
tenet,Daniel Barnes,Nolan at his most thrilling and semi-comprehensible.,3.5/5,"December 21, 2020"
tenet,Jared Mobarak,"[We] get the full Nolan treatment in spectacle without [any] emotional and psychological lifting. It'll never [match] his best, but it's undeniably entertaining nonetheless.",7/10,"December 19, 2020"
tenet,Ryan Syrek,"From Tenet's opening sequence to the final climactic battle, not knowing exactly what the hell is going on has never been so fun! That's actually kinda sincere...",B+,"December 18, 2020"
tenet,Achara Kirk,"I could see the points when the movie was like: this is the moment where I want you to have that emotional feeling, and I really wanted to get there... there wasn't enough done in the build-up of this whole movie for me to actually, really care.",na,"December 18, 2020"
tenet,Jaby Koay,It didn't engage with me as a viewer... the biggest reason I can see is that the main character didn't have this goal that was recognizable.,na,"December 18, 2020"
tenet,Jeffrey M. Anderson,"'Tenet' may contain [Nolan's] most ambitious use of time, but also, ultimately, the least effective.",2.5/4,"December 18, 2020"
tenet,Sean Burns,"Garbled nonsense of a most entertaining order, it's basically a Christopher Nolan fetish film.",na,"December 17, 2020"
tenet,G. Allen Johnson,"""Tenet"" is indeed impressive, although I gave up trying to follow the plot.",3/4,"December 17, 2020"
tenet,Mick LaSalle,"""Tenet"" is difficult to understand, but even worse, it inspires little desire to understand it.",1/4,"December 17, 2020"
tenet,Devesh Sharma,"All-in-all, much like the film's subject, Tenet is a film way ahead of its time. It's Nolan's most audacious experiment. Whether posterity favours it kindly -- only time will tell...",3/5,"December 17, 2020"
